timestamp,ShortTrend_CC,LongTrend_CC,last_BT,Before_BT,After_BT,ShortSlope_BT,BchStatus,last,id
1510681750,753043.7524,750988.9293,1316,1316,1316,0,0,752716,11680
1510681760,752942.9619,751204.1214,1316,1316,1316,0,0,753164,11681
1510681770,752989.9905,751421.1133,1316,1316,1316,0,0,753044,11682
1510681780,753472.619,751647.7908,1316,1316,1316,0,0,753373,11683
1510681790,753870.3905,751886.3398,1316,1316,1316,0,0,753373,11684
1510681800,754291.4381,752209.5924,1316,1316,1316,0,0,754080,11685
1510681810,753927.8381,752456.7666,1313,1316,1315,-0.428571427,0,753364,11686
1510681820,753677.5714,752702.7128,1316,1316,1315,-0.257142856,0,753304,11687
1510681830,753273.3524,752947.8007,1316,1316,1315,-0.085714285,0,753267,11688
1510681840,753053.0571,753169.7058,1316,1315.5,1316,0.085714285,0,753267,11689
1510681850,752769.3524,753355.5987,1316,1315.5,1316,0.257142856,0,753155,11690
1510681860,752941.1714,753496.3306,1316,1315.5,1316,0.428571427,0,753008,11691
1510681870,752463.6762,753530.1579,1316,1315.5,1316,0,0,752514,11692
1510681880,751882.2762,753512.0088,1316,1315.5,1316,0,0,752170,11693
1510681890,751544.2952,753484.7395,1316,1315.5,1316,0,0,752144,11694
1510681900,751495.0857,753426.6658,1320,1316,1317.333333,0.571428571,0,752144,11695
1510681910,751750.4667,753330.5004,1320,1316,1318.666667,0.914285714,0,752265,11696
1510681920,752262.0952,753216.6292,1320,1316,1320,1.028571429,0,752432,11697
1510681932,752414.6667,753069.2706,1320,1316.666667,1320,0.914285714,0,752253,11698
1510681940,752675.9429,752981.0602,1320,1317.333333,1320,0.571428571,0,752616,11699
1510681950,752639.1333,752877.2933,1320,1318,1320,0,0,752413,11700
1510681960,752708.0095,752798.5075,1320,1318.666667,1320,0,0,752629,11701
1510681970,752767.619,752696.9386,1320,1319.333333,1320,0,0,752662,11702
1510681980,752709.9905,752571.6174,1320,1320,1320,0,0,752492,11703
1510681990,752640.8571,752464.634,1320,1320,1320,0,0,752659,11704
1510682000,752641.2381,752360.6745,1320,1320,1320,0,0,752545,11705
1510682010,752585.4857,752327.065,1320,1320,1320,0,0,752637,11706
1510682020,752673.4381,752329.8748,1320,1320,1320,0,0,752690,11707
1510682030,752795.8095,752339.7494,1320,1320,1320,0,0,752722,11708
1510682040,752578.1333,752266.5226,1317,1320,1319,-0.428571429,0,752475,11709
1510682050,752586.0571,752234.4931,1321,1320,1319.333333,-0.114285714,0,752597,11710
1510682060,752526.3238,752239.3832,1321,1320,1319.666667,0.142857143,0,752597,11711
1510682070,753102.7333,752339.2861,1321,1319.5,1321,0.342857143,0,753316,11712
1510682080,753692.3619,752489.3838,1321,1319.666667,1321,0.485714286,0,753500,11713
1510682090,754101.219,752639.2481,1321,1319.833333,1321,0.571428571,0,753505,11714
1510682100,754130.0286,752845.4478,1321,1320,1321,0,0,753508,11715
1510682110,753506.6762,752916.044,1321,1320.166667,1321,0,0,752920,11716
1510682120,752444.0762,752923.5669,1321,1320.333333,1321,0,0,752480,11717
1510682130,751560.781,752868.8825,1321,1321,1321,0,0,752013,11718
1510682140,751136.9524,752821.5872,1321,1321,1321,0,0,752000,11719
1510682150,751126.7905,752778.7757,1321,1321,1321,0,0,752030,11720
1510682160,751439.019,752722.1914,1321,1321,1321,0,0,751957,11721
1510682170,751751.2571,752639.1673,1321,1321,1321,0,0,751997,11722
1510682180,751978.1714,752532.2606,1321,1321,1321,0,0,751997,11723
1510682190,751792.5333,752390.9836,1321,1321,1321,0,0,751757,11724
1510682200,752067.9524,752322.4403,1321,1321,1321,0,0,752257,11725
1510682210,752083.9524,752225.6202,1321,1321,1321,0,0,751991,11726
1510682220,752334.9238,752192.3344,1321,1321,1321,0,0,752335,11727
1510682230,752371.5048,752120.0575,1323,1321,1321.666667,0.285714286,0,752154,11728
1510682240,752476.1905,752096.4454,1320,1321,1321.333333,0.028571429,0,752288,11729
1510682250,752191.619,752035.0047,1320,1321,1321,-0.171428571,0,752117,11730
1510682260,752181.1429,751993.1165,1320,1321.333333,1320,-0.314285714,0,752117,11731
1510682270,752012.4095,751957.7821,1320,1321.166667,1320,-0.4,0,752118,11732
1510682280,751968.5714,751896.4084,1320,1321,1320,-0.428571429,0,752001,11733
1510682290,751715.1714,751823.9794,1320,1320.833333,1320,0,0,751800,11734
1510682300,751822.6857,751778.3187,1320,1320.666667,1320,0,0,752012,11735
1510682310,751565.7238,751690.4357,1320,1320.5,1320,0,0,751629,11736
1510682320,751895.6762,751693.8948,1320,1320,1320,0,0,752199,11737
1510682330,752205.2762,751703.5332,1325,1320,1321.666667,0.714285713,0,752199,11738
1510682340,752091.7238,751642.4817,1320,1320,1321.666667,0.428571428,0,751808,11739
1510682350,752372.5905,751681.1324,1320,1320,1321.666667,0.142857143,0,752416,11740
1510682360,752460.2857,751688.2624,1320,1320.833333,1320,-0.142857143,0,752181,11741
1510682370,752209.8952,751753.9207,1320,1320.833333,1320,-0.428571428,0,752164,11742
1510682380,752134.6952,751824.6689,1320,1320.833333,1320,-0.714285713,0,752034,11743
1510682390,752113.2571,751908.539,1320,1320.833333,1320,0,0,752048,11744
1510682400,751968.581,752024.874,1320,1320.833333,1320,0,0,752202,11745
1510682410,752089.1238,752089.7877,1320,1320.833333,1320,0,0,752104,11746
1510682420,752241.419,752146.6768,1320,1320,1320,0,0,752257,11747
1510682430,751991.7524,752103.7467,1320,1320,1320,0,0,751800,11748
1510682440,751996.9714,752105.6461,1325,1320,1321.666667,0.714285713,0,752117,11749
1510682450,751991.1143,752109.1004,1325,1320,1323.333333,1.142857141,0,752117,11750
1510682460,752080.4476,752106.0424,1325,1320,1325,1.285714283,0,752117,11751
1510682470,751928.7238,752072.0389,1325,1320.833333,1325,1.142857141,0,751881,11752
1510682480,752040.4476,752055.1021,1325,1321.666667,1325,0.714285713,0,751997,11753
1510682490,751922.7524,752025.5646,1325,1322.5,1325,1.39E-13,0,752045,11754
1510682500,752100,752055.8093,1325,1323.333333,1325,1.39E-13,0,752200,11755
1510682510,752250.2381,752064.0917,1325,1324.166667,1325,1.39E-13,0,752193,11756
1510682520,752074.1238,752045.5908,1325,1325,1325,1.39E-13,0,751814,11757
1510682530,752019,752053.6742,1325,1325,1325,1.39E-13,0,752081,11758
1510682540,752094.6571,752089.8492,1325,1325,1325,1.39E-13,0,752201,11759
1510682550,752558.6286,752182.9367,1325,1325,1325,1.39E-13,0,752702,11760
1510682560,753121.1333,752298.2885,1325,1325,1325,1.39E-13,0,752892,11761
1510682570,753500.5619,752408.0311,1325,1325,1325,1.39E-13,0,752892,11762
1510682580,753197.2667,752463.8174,1325,1325,1325,1.43E-09,0,752614,11763
1510682590,753102.6286,752536.6728,1325,1325,1325,2.29E-09,0,752884,11764
1510682600,752902.4571,752620.8641,1327,1325,1325.666667,0.285714277,0,752900,11765
1510682610,752626.8476,752622.29,1327,1325,1326.333333,0.457142835,0,752575,11766
1510682620,752523.2286,752662.6329,1327,1325,1327,0.514285686,0,752575,11767
1510682630,752263.1238,752659.1187,1327,1325.333333,1327,0.457142829,0,752281,11768
1510682640,752390.981,752698.6071,1327,1325.666667,1327,0.285714252,0,752818,11769
1510682650,752755.0476,752795.2561,1327,1326,1327,-2.63E-08,0,752930,11770
1510682660,753060.7333,752859.1591,1321,1326.333333,1325,-0.85714285,0,752858,11771
1510682670,753138.8857,752916.724,1321,1326.666667,1323,-1.371428544,0,752858,11772
1510682680,753230.0762,752973.5514,1321,1327,1321,-1.542857102,0,752964,11773
1510682690,753068.781,753035.5808,1321,1326,1321,-1.371428523,0,753042,11774
1510682700,753211.6476,753121.0154,1321,1325,1321,-0.857142827,0,753173,11775
1510682714,753497.5524,753217.716,1321,1324,1321,0,0,753361,11776
1510682720,753793.0667,753347.4126,1321,1323,1321,0,0,753575,11777
1510682730,753816.781,753415.5663,1321,1322,1321,0,0,753467,11778
1510682740,753869.2952,753515.5788,1321,1321,1321,0,0,753600,11779
1510682750,753798.4667,753601.7684,1321,1321,1321,0,0,753579,11780
1510682760,753521.2857,753648.8484,1321,1321,1321,0,0,753376,11781
1510682770,753144.3905,753635.6862,1321,1321,1321,0,0,753147,11782
1510682780,752663.7429,753568.0469,1321,1321,1321,0,0,752757,11783
1510682790,752054.381,753453.8192,1321,1321,1321,0,0,752436,11784
1510682800,751693.5238,753329.4825,1324,1321,1322,0.428571429,0,752295,11785
1510682810,751675.5048,753207.7992,1324,1321,1323,0.685714286,0,752323,11786
1510682820,752422.5429,753156.7102,1324,1321,1324,0.771428571,0,753053,11787
1510682830,753093.6095,753119.5455,1324,1321.5,1324,0.685714286,0,753064,11788
1510682840,753817.3524,753139.615,1324,1322,1324,0.428571429,0,753456,11789
1510682850,754546.9048,753263.4694,1321.1,1322.5,1323.033333,-0.4142857,0,753976,11790
1510682860,754436.2476,753334.4087,1321.1,1323,1322.066667,-0.66285712,0,753555,11791
1510682870,753839.1714,753368.8891,1321.1,1323.5,1321.1,-0.74571426,0,753329,11792
1510682880,753518.7429,753377.7935,1321.1,1323.516667,1321.1,-0.66285712,0,753329,11793
1510682890,752919.2667,753365.8504,1321.1,1323.033333,1321.1,-0.4142857,0,753062,11794
1510682900,752524.3905,753339.4899,1321.1,1322.55,1321.1,0,0,752959,11795
1510682910,752705.8381,753298.149,1321.1,1322.066667,1321.1,0,0,753042,11796
1510682920,752756.3905,753242.6162,1321.1,1321.583333,1321.1,-1.43E-08,0,752965,11797
1510682940,752876.3048,753174.9628,1321.1,1321.1,1321.1,-2.29E-08,0,753068,11798
1510682942,753103,753151.5881,1321,1321.1,1321.066667,-0.01428574,0,753117,11799
1510682950,753160.8857,753130.2771,1321,1321.1,1321.033333,-0.022857166,0,753083,11800
1510682960,753071.4571,753090.5874,1321,1321.1,1321,-0.0257143,0,753001,11801
1510682971,753104.1429,753062.2887,1320,1321.083333,1320.666667,-0.165714286,0,753090,11802
1510682980,753012.9714,753031.3101,1320,1321.066667,1320.333333,-0.242857143,0,753022,11803
1510682990,752982.6762,753006.1816,1319,1321.05,1319.666667,-0.4,0,753022,11804
1510683000,752670.6667,752934.8477,1316.392626,1320.866667,1318.464209,-0.829624884,0,752615,11805
1510683010,752652.2381,752915.4464,1316.392626,1320.683333,1317.261751,-0.995971243,0,752849,11806
1510683020,752620.8952,752914.7858,1310,1320.333333,1314.261751,-1.812271289,0,752833,11807
1510683030,752646.2095,752901.9367,1310,1319.565438,1312.130876,-2.199999913,0,752769,11808
1510683040,752698.5333,752903.9347,1310,1318.797542,1310,-2.016299982,0,752762,11809
1510683050,752965.0476,752935.836,1310,1316.964209,1310,-1.461171502,0,752944,11810
1510683060,752953.1524,752956.0658,1310,1315.297542,1310,-0.913232173,0,752944,11811
1510683070,753274.3524,753003.5364,1319,1313.630875,1313,1.285714246,0,753248,11812
1510683080,753456.9333,753014.6928,1319,1312.130876,1316,2.057142759,0,753218,11813
1510683090,753676.5333,753028.2285,1319,1311.065438,1319,2.314285593,0,753444,11814
1510683100,754347.2381,753131.7718,1319,1311.5,1319,2.057142745,0,754222,11815
1510683110,754453.7905,753167.7866,1319,1313,1319,1.285714216,0,753824,11816
1510683120,754715.3429,753317.3561,1319,1314.5,1319,0,0,754295,11817
1510683130,754862.1429,753460.37,1319,1316,1319,0,0,754307,11818
1510683140,754579.4381,753602.4545,1320,1317.5,1319.333333,0.142857143,0,754140,11819
1510683150,754225.381,753781.3565,1320,1319,1319.666667,0.228571429,0,754140,11820
1510683160,754658.7429,753993.5359,1320,1319,1320,0.257142857,0,754629,11821
1510683170,754672.1048,754175.5927,1320,1319.166667,1320,0.228571429,0,754600,11822
1510683180,755295.9905,754428.5551,1320,1319.333333,1320,0.142857143,0,755174,11823
1510683190,755924.4571,754684.7908,1320,1319.5,1320,0,0,755448,11824
1510683200,755916.0571,754877.061,1320,1319.666667,1320,0,0,755175,11825
1510683210,755641.5143,755059.7407,1320,1319.833333,1320,0,0,755175,11826
1510683220,755504.7619,755228.3935,1320,1320,1320,0,0,755231,11827
1510683230,755231.6095,755395.5473,1320,1320,1320,0,0,755280,11828
1510683240,755706.4381,755637.0709,1320,1320,1320,0,0,755900,11829
1510683250,756186.6095,755853.8899,1320,1320,1320,0,0,755889,11830
1510683260,756348.3238,756042.6722,1320,1320,1320,0,0,755883,11831
1510683270,756327.981,756217.4573,1320,1320,1320,0,0,755883,11832
1510683280,756018.5048,756340.6857,1320,1320,1320,0,0,755700,11833
1510683290,755659.981,756450.4042,1320,1320,1320,0,0,755744,11834
1510683300,755604.4286,756501.8005,1320,1320,1320,0,0,755704,11835
1510683310,755766.8762,756579.6799,1320,1320,1320,0,0,755921,11836
1510683320,756040.5524,756655.106,1320,1320,1320,0,0,756074,11837
1510683330,756265.1143,756701.589,1320,1320,1320,0,0,756074,11838
1510683340,756170.3619,756699.7611,1320,1320,1320,0,0,755906,11839
1510683350,756175.5238,756710.3233,1320,1320,1320,0,0,756055,11840
1510683360,755253.7619,756556.8633,1320,1320,1320,0,0,755045,11841
1510683370,754643.5905,756409.5032,1320,1320,1320,0,0,755024,11842
1510683380,755024.7048,756358.6584,1320,1320,1320,0,0,755825,11843
1510683390,755537.0381,756318.4605,1320,1320,1320,0,0,755908,11844
1510683400,756117.8095,756348.4913,1320,1320,1320,0,0,756092,11845
1510683410,756760.019,756332.7705,1320,1320,1320,0,0,756092,11846
1510683420,757796.7143,756535.9516,1315,1320,1318.333333,-0.714285701,0,757506,11847
1510683430,758254.8,756728.5463,1313,1320,1316,-1.428571415,0,757592,11848
1510683440,758560.6095,756869.8885,1313,1320,1313.666667,-1.742857131,0,757494,11849
1510683450,758724.781,757025.7471,1313,1319.166667,1313,-1.657142849,0,757774,11850
1510683460,758538.3905,757193.293,1313,1318,1313,-1.17142857,0,757767,11851
1510683470,757909.1429,757333.3712,1320,1316.833333,1315.333333,0.714285701,0,757752,11852
1510683480,757889.9714,757496.493,1320,1315.666667,1317.666667,1.599999991,0,757752,11853
1510683490,757669.0381,757627.9279,1313,1314.5,1317.666667,0.799999995,0,757503,11854
1510683500,757397.5048,757722.031,1313,1314.5,1315.333333,-1.39E-13,0,757501,11855
1510683510,757157.8857,757769.4234,1313,1315.333333,1313,-0.799999995,0,757289,11856
1510683524,756822.5143,757768.6188,1313,1315.333333,1313,-1.599999991,0,757023,11857
1510683530,756821.2667,757785.1599,1312,1315.333333,1312.666667,-1.14285713,0,757213,11858
1510683540,757182.0476,757875.9756,1313,1315.333333,1312.666667,-0.085714281,0,757489,11859
1510683550,757440.8095,757956.4772,1312,1315.333333,1312.333333,-0.171428563,0,757505,11860
1510683560,757751.019,758033.858,1312,1314,1312.333333,-0.19999999,0,757571,11861
1510683570,757752.5714,758075.5023,1312,1312.833333,1312,-0.171428563,0,757404,11862
1510683580,757664.6762,758114.6001,1312,1312.666667,1312,-0.085714281,0,757571,11863
1510683590,757669.9143,758159.857,1312,1312.5,1312,-0.142857136,0,757688,11864
1510683600,757969.9333,758224.6667,1312,1312.333333,1312,0,0,757953,11865
1510683610,758293.5143,758313.0704,1312,1312.166667,1312,0,0,758115,11866
1510683620,758878.5905,758461.5588,1313,1312.166667,1312.333333,0.142857136,0,758572,11867
1510683630,758850.6571,758551.4502,1313,1312,1312.666667,0.228571417,0,758284,11868
1510683640,758552.9524,758582.9437,1313,1312,1313,0.257142844,0,758079,11869
1510683650,758224.181,758612.849,1313,1312.166667,1313,0.228571417,0,758096,11870
1510683660,758311.0667,758602.8393,1313,1312.333333,1313,0.142857136,0,758499,11871
1510683670,758212.8286,758537.5459,1313,1312.5,1313,0,0,758297,11872
1510683680,758360.8286,758505.4032,1313,1312.666667,1313,0,0,758245,11873
1510683690,758590.5714,758498.2368,1313,1312.833333,1313,1.43E-09,0,758503,11874
1510683700,758269.619,758427.4152,1313,1313,1313,2.29E-09,0,758078,11875
1510683710,757805.1524,758315.0349,1313,1313,1313,2.57E-09,0,757885,11876
1510683720,757692.0952,758303.541,1313,1313,1313,2.29E-09,0,757887,11877
1510683730,757597.9905,758297.847,1313,1313,1313,1.43E-09,0,757899,11878
1510683740,757749.4286,758313.3259,1313,1313,1313,-1.39E-13,0,758123,11879
1510683750,758144.9143,758350.7695,1313,1313,1313,-1.39E-13,0,758152,11880
1510683760,757473.8476,758238.9393,1313,1313,1313,-1.39E-13,0,757108,11881
1510683770,756662.9619,758087.9661,1313,1313,1313,-1.39E-13,0,756802,11882
1510683780,756301.219,757973.1824,1313,1313,1313,-1.39E-13,0,757011,11883
1510683790,756168.6762,757842.9654,1313,1313,1313,-1.39E-13,0,757005,11884
1510683800,756271.619,757688.8458,1313,1313,1313,-1.39E-13,0,756809,11885
1510683810,756767.7143,757528.62,1313,1313,1313,-1.39E-13,0,756851,11886
1510683820,756548.6095,757301.143,1313,1313,1313,-1.39E-13,0,756500,11887
1510683830,756206.4,757083.2875,1313,1313,1313,-1.39E-13,0,756432,11888
1510683840,756072.9333,756886.5232,1313,1313,1313,-1.39E-13,0,756383,11889
1510683850,756096.5524,756699.1659,1313,1313,1313,-1.39E-13,0,756383,11890
1510683860,756136.381,756525.3561,1313,1313,1313,-1.39E-13,0,756383,11891
1510683870,756302.7905,756344.4549,1313,1313,1313,-1.39E-13,0,756366,11892
1510683880,756289.5619,756176.5034,1313,1313,1313,-1.39E-13,0,756308,11893
1510683890,756630.4095,756088.4638,1314,1313,1313.333333,0.14285715,0,756746,11894
1510683900,756688.6286,756000.0058,1314,1313,1313.666667,0.22857144,0,756541,11895
1510683910,756163.0286,755841.1528,1302,1313,1310,-1.457142859,0,755870,11896
1510683920,755769.3429,755735.5515,1299,1313.166667,1305,-2.942857154,0,755870,11897
1510683930,754669.3905,755484.0339,1290,1313.333333,1297,-4.914285733,0,754850,11898
1510683940,753674.6857,755199.437,1299,1311.5,1296,-4.28571432,0,754551,11899
1510683950,753390.6476,754931.3453,1299,1309.166667,1296,-2.657142888,0,754474,11900
1510683960,753075.8381,754642.0331,1299,1305.333333,1299,-0.171428581,0,753900,11901
1510683970,753637.7905,754489.3284,1299,1303,1299,0.771428559,0,754752,11902
1510683980,754700.1333,754395.2288,1300,1300.5,1299.333333,1.42857143,0,755015,11903
1510683990,755234.3333,754345.6009,1299,1298,1299.333333,0.085714291,0,755015,11904
1510684000,755663.0762,754314.3631,1285,1297.5,1294.666667,-1.971428561,0,755208,11905
1510684010,756041.2667,754318.8603,1300,1297.666667,1294.666667,-1.085714278,0,755424,11906
1510684020,755331.6667,754268.618,1300,1299.166667,1295,-0.257142843,0,754902,11907
1510684030,753564.4476,753995.2341,1300,1296.833333,1300,0.51428572,0,753142,11908
1510684040,752739.2381,753832.6676,1293.670582,1297,1297.890194,0.524368903,0,753556,11909
1510684050,752096.5333,753672.6943,1300,1297.166667,1297.890194,1.600335619,0,753318,11910
1510684060,752017.9714,753461.8333,1300,1297.333333,1297.890194,-0.180840507,0,753301,11911
1510684070,752762.2286,753284.3545,1300,1296.27843,1300,0.180840507,0,753516,11912
1510684080,754174.5048,753244.5471,1300,1296.445097,1300,0.542521521,0,754208,11913
1510684090,754381.4762,753208.7598,1300,1298.945097,1300,0.904202534,0,754093,11914
1510684100,754417.6,753138.8819,1300,1298.945097,1300,0,0,753809,11915
1510684110,754214.1333,753094.4079,1300,1298.945097,1300,0,0,753809,11916
1510684120,753621.8,753000.8317,1304,1298.945097,1301.333333,0.571428571,0,753500,11917
1510684130,753271.9619,752947.2925,1303,1300,1302.333333,0.771428571,0,753668,11918
1510684140,753390.5048,752910.1028,1303,1300,1303.333333,0.8,0,753668,11919
1510684150,753550.619,752890.6086,1302.9,1300.666667,1302.966667,0.642857141,0,753652,11920
1510684160,753424.819,752858.1748,1302.9,1301.166667,1302.933333,0.319999998,0,753416,11921
1510684170,753289.981,752827.1446,1300,1301.666667,1301.933333,-0.582857144,0,753280,11922
1510684180,753373.8095,752867.5014,1300,1302.15,1300.966667,-0.685714286,0,753662,11923
1510684190,754144.7048,753067.0844,1299,1302.633333,1299.666667,-0.902857142,0,754410,11924
1510684200,754719.9429,753266.4841,1300,1302.633333,1299.666667,-0.748571426,0,754404,11925
1510684210,755230.1905,753451.0679,1302.9,1301.966667,1300.633333,-0.028571429,0,754572,11926
1510684220,755409.3238,753658.7402,1302.9,1301.3,1301.933333,0.691428569,0,754669,11927
1510684230,755049.1429,753772.8917,1300,1300.8,1301.933333,0.417142856,0,754524,11928
1510684240,754807.0667,753892.6372,1300,1300.8,1300.966667,0.142857143,0,754719,11929
1510684250,754841.7238,754004.9539,1300,1300.8,1300,-0.33142857,0,754719,11930
1510684260,755076.6667,754118.3526,1300,1300.8,1300,-0.662857141,0,755070,11931
1510684270,755738.7429,754373.7672,1300,1300.8,1300,-0.414285713,0,755657,11932
1510684280,756245.5714,754652.7847,1300,1300.966667,1300,0,0,755722,11933
1510684290,756374.4857,754926.472,1300,1300.966667,1300,0,0,755721,11934
1510684300,755962.1714,755145.5049,1300,1300.483333,1300,0,0,755256,11935
1510684310,755585.0095,755411.4788,1300,1300,1300,0,0,755470,11936
1510684320,755271.3238,755634.9751,1299,1300,1299.666667,-0.142857143,0,755469,11937
1510684330,755027.2667,755668.1082,1303,1300,1300.666667,0.342857143,0,755150,11938
1510684340,754168.7238,755582.9605,1303,1300,1301.666667,0.657142857,0,754171,11939
1510684350,753730.1333,755477.9225,1303,1299.833333,1303,0.8,0,754198,11940
1510684360,753181.8857,755337.3788,1303,1300.333333,1303,0.771428571,0,754000,11941
1510684370,752877.1619,755168.185,1299,1300.833333,1301.666667,0,0,753708,11942
1510684380,752815.9333,755017.1953,1299,1301.333333,1300.333333,-0.914285716,0,753450,11943
1510684390,752482.181,754766.2058,1290.5,1301.833333,1296.166667,-2.242857142,0,752761,11944
1510684400,751833.5238,754465.6607,1290.5,1301.666667,1293.333333,-2.857142855,0,752500,11945
1510684410,751465.9714,754145.6503,1290.3,1301.666667,1290.433333,-2.785714284,0,752292,11946
1510684420,751321.0952,753790.8073,1290.3,1299.583333,1290.366667,-1.988571428,0,752141,11947
1510684430,751439.3048,753459.3189,1284,1297.5,1288.2,-2.165714285,0,752140,11948
1510684440,752062.9429,753189.3709,1284,1295.383333,1286.1,-1.485714288,0,752500,11949
1510684450,752230.5048,752893.0222,1284,1293.266667,1284,-1.64857143,0,752259,11950
1510684460,751989.2762,752528.0838,1284,1290.766667,1284,-1.44,0,751831,11951
1510684470,751767.5429,752163.8391,1284,1288.266667,1284,-0.9,0,751831,11952
1510684480,751713.9048,751868.6452,1284,1287.183333,1284,0,0,752029,11953
1510684490,751970.0476,751694.2691,1285.882345,1286.1,1284.627448,0.268906401,0,752377,11954
1510684500,752352.3429,751521.0559,1289.3,1285.05,1286.394115,0.918486698,0,752282,11955
1510684510,753307.7238,751496.7343,1282,1284,1285.727448,0.222352709,0,753139,11956
1510684520,753445.2857,751442.7914,1282,1284.313724,1284.433333,-0.359495566,0,752796,11957
1510684530,753334.7048,751390.9324,1282,1285.197057,1282,-0.827058127,0,752796,11958
1510684540,753493.5619,751431.7503,1282,1284.863724,1282,-1.180334973,0,753256,11959
1510684550,753889.2,751534.6099,1285.882345,1284.530391,1283.294115,-0.488236456,0,753623,11960
1510684560,753107.1048,751537.7463,1285.882345,1284.197057,1284.58823,0.887393099,0,752650,11961
1510684570,752826.4667,751600.2877,1288.6,1283.863724,1286.78823,1.386553691,0,752610,11962
1510684580,752065.2286,751627.3854,1290.3,1283.863724,1288.260782,1.751428569,0,752159,11963
1510684590,751466.1714,751680.2808,1290.3,1283.294115,1289.733333,1.642017733,0,752157,11964
1510684600,751285.381,751707.5297,1290.3,1284.394115,1290.3,1.058321185,0,752054,11965
1510684610,751708.7143,751779.9775,1290.3,1285.777448,1290.3,0.776807885,0,752086,11966
1510684620,751744.9333,751865.3068,1290.3,1287.160782,1290.3,0.242857145,0,752001,11967
1510684630,751918.7048,751950.4297,1290.3,1288.544115,1290.3,2.29E-09,0,752001,11968
1510684640,751958.819,751986.89,1290.3,1289.280391,1290.3,-1.39E-13,0,752051,11969
1510684650,751936.1905,752025.7104,1290.3,1290.016667,1290.3,-8.57E-10,0,751941,11970
1510684660,751821.5238,752052.7287,1290.3,1290.3,1290.3,-2.86E-10,0,751852,11971
1510684675,751757.981,752067.8286,1290.3,1290.3,1290.3,2.86E-10,0,751822,11972
1510684680,751587.4667,752056.5859,1290.3,1290.3,1290.3,-2.00E-09,0,751683,11973
1510684690,750960.3905,751909.9218,1290.3,1290.3,1290.3,-3.14E-09,0,751018,11974
1510684700,751037.2286,751826.6239,1290.3,1290.3,1290.3,-5.14E-09,0,751530,11975
1510684710,751167.3714,751733.7115,1290.3,1290.3,1290.3,-3.14E-09,0,751530,11976
1510684720,750857.0762,751551.2117,1290.3,1290.3,1290.3,-5.71E-10,0,750936,11977
1510684730,750799.9905,751384.3274,1298.6,1290.3,1293.066667,1.185714268,0,750985,11978
1510684740,750893.4381,751261.3181,1298.6,1290.3,1295.833333,1.897142827,0,751031,11979
1510684750,750667.6857,751129.8425,1298.6,1290.3,1298.6,2.13428568,0,751032,11980
1510684760,750219.6095,750870.3359,1298.6,1291.683333,1298.6,1.897142825,0,750298,11981
1510684770,750090.7619,750622.5032,1298.6,1293.066667,1298.6,1.185714266,0,750301,11982
1510684780,750458.3905,750508.2104,1298.6,1294.45,1298.6,-1.39E-13,0,751062,11983
1510684790,750545.4095,750379.9522,1298.6,1295.833333,1298.6,-1.39E-13,0,750711,11984
1510684800,750651.619,750241.6039,1295,1297.216667,1297.4,-0.514285694,0,750606,11985
1510684810,750620.1333,750141.7398,1295,1298.6,1296.2,-0.822857111,0,750300,11986
1510684820,749844.3714,749967.0452,1295,1298.6,1295,-0.92571425,0,749813,11987
1510684830,749185,749812.433,1295,1298,1295,-0.822857111,0,749800,11988
1510684840,749389.8095,749747.4403,1295,1297.4,1295,-0.514285693,0,750019,11989
1510684850,750910.3714,749961.0742,1292,1296.8,1294,-0.428571425,0,751631,11990
1510684860,751626.7905,750026.3352,1292,1296.2,1293,-0.685714281,0,751025,11991
1510684870,751871.019,750076.125,1292,1295.6,1292,-0.771428567,0,750852,11992
1510684880,751725.4571,750121.4047,1292,1294.5,1292,-0.685714282,0,750987,11993
1510684890,751613.3333,750234.6761,1292,1294,1292,-0.428571427,0,751413,11994
1510684900,751247.0381,750345.1222,1292,1293.5,1292,-1.39E-13,0,751413,11995
1510684910,751704.419,750462.8489,1292,1293,1292,-1.39E-13,0,751413,11996
1510684920,751705.4571,750566.9355,1295,1292.5,1293,0.428571427,0,751329,11997
1510684930,751588.8857,750691.0523,1295,1292,1294,0.685714283,0,751437,11998
1510684940,751471.0762,750831.9993,1295,1292,1295,0.771428569,0,751499,11999
1510684950,751368.8667,750939.6322,1295,1292.5,1295,0.685714283,0,751295,12000
1510684960,751462.1429,751073.3628,1295,1293,1295,0.428571427,0,751499,12001
1510684970,751533.3048,751207.2713,1295,1293.5,1295,0,0,751499,12002
1510684990,750358.2762,751131.6359,1295,1294,1295,0,0,750063,12003
1510684992,749717.5143,751036.7536,1295,1294.5,1295,0,0,750223,12004
1510685000,749130.0095,750936.344,1300,1295,1296.666667,0.714285694,0,749847,12005
1510685010,748768.3238,750839.7633,1300,1295,1298.333333,1.142857111,0,749786,12006
1510685020,748814.7429,750685.8274,1295,1295,1298.333333,0.571428555,0,749626,12007
1510685030,749342.7905,750545.4515,1295,1295.833333,1296.666667,1.39E-13,0,749626,12008
1510685040,750002.0667,750540.0871,1295,1296.666667,1295,-0.571428555,0,750494,12009
1510685050,750584.4667,750524.3476,1295,1296.666667,1295,-1.142857111,0,750391,12010
1510685060,750842.2667,750453.2782,1295,1296.666667,1295,-0.714285694,0,750384,12011
